# user: test #
MOV,63534974622125,None,2407,492
MOV,63534974622130,None,2385,491
MOV,63534974622138,None,2348,486
MOV,63534974622146,None,2307,484
MOV,63534974622154,None,2263,484
MOV,63534974622162,None,2204,484
MOV,63534974622169,None,2150,484
MOV,63534974622177,None,2085,484
MOV,63534974622186,None,2023,484
MOV,63534974622194,None,1947,484
MOV,63534974622202,None,1877,484
MOV,63534974622209,None,1807,484
MOV,63534974622218,None,1734,484
MOV,63534974622226,None,1666,484
MOV,63534974622233,None,1596,484
MOV,63534974622242,None,1520,484
MOV,63534974622249,None,1450,484
MOV,63534974622258,None,1378,472
MOV,63534974622275,None,1304,461
MOV,63534974622276,None,1232,450
MOV,63534974622282,None,1166,440
MOV,63534974622290,None,1095,432
MOV,63534974622298,None,1036,424
MOV,63534974622306,None,989,418
MOV,63534974622314,None,939,410
MOV,63534974622322,None,898,399
MOV,63534974622329,None,857,386
MOV,63534974622338,None,830,378
MOV,63534974622346,None,808,372
MOV,63534974622353,None,792,367
MOV,63534974622361,None,777,360
MOV,63534974622369,None,767,355
MOV,63534974622378,None,757,351
MOV,63534974622386,None,750,347
MOV,63534974622393,None,745,345
MOV,63534974622401,None,743,343
MOV,63534974622410,None,741,340
MOV,63534974622418,None,738,338
MOV,63534974622426,None,738,335
MOV,63534974622434,None,738,334
MOV,63534974622442,None,737,331
MOV,63534974622450,None,737,329
MOV,63534974622457,None,737,328
MOV,63534974622465,None,737,325
MOV,63534974622474,None,737,324
MOV,63534974622481,None,737,322
MOV,63534974622490,None,737,320
MOV,63534974622498,None,737,319
MOV,63534974622506,None,739,317
MOV,63534974622514,None,739,316
MOV,63534974622522,None,742,315
MOV,63534974622530,None,744,313
MOV,63534974622538,None,746,313
MOV,63534974622546,None,746,312
MOV,63534974622554,None,748,311
MOV,63534974622578,None,749,310
MOV,63534974622809,None,744,310
MOV,63534974622818,None,732,312
MOV,63534974622825,None,721,315
MOV,63534974622833,None,712,315
MOV,63534974622842,None,703,317
MOV,63534974622850,None,696,318
MOV,63534974622857,None,688,318
MOV,63534974622866,None,680,318
MOV,63534974622874,None,670,318
MOV,63534974622881,None,660,318
MOV,63534974622890,None,649,318
MOV,63534974622898,None,638,318
MOV,63534974622906,None,629,318
MOV,63534974622914,None,620,318
MOV,63534974622921,None,614,317
MOV,63534974622930,None,607,315
MOV,63534974622937,None,604,313
MOV,63534974622946,None,601,312
MOV,63534974622953,None,600,311
MOV,63534974622962,None,599,310
MOV,63534974622970,None,598,308
MOV,63534974622986,None,598,307
MOV,63534974622993,None,598,306
MOV,63534974623001,None,598,305
MOV,63534974623018,None,598,302
MOV,63534974623026,None,599,302
MOV,63534974623034,None,600,301
MOV,63534974623041,None,605,298
MOV,63534974623050,None,608,297
MOV,63534974623058,None,612,294
MOV,63534974623066,None,615,292
MOV,63534974623073,None,619,290
MOV,63534974623082,None,622,288
MOV,63534974623089,None,624,287
MOV,63534974623098,None,624,286
MOV,63534974623106,None,625,286
MD,63534974623162,Left,625,286
SW,63534974623172,User Interaction Capturer - ISLab
MU,63534974623258,Left,625,286
MOV,63534974623402,None,626,284
MOV,63534974623409,None,626,282
MOV,63534974623417,None,630,278
MOV,63534974623426,None,631,276
MOV,63534974623434,None,635,272
MOV,63534974623441,None,638,267
MOV,63534974623449,None,644,260
MOV,63534974623458,None,649,255
MOV,63534974623466,None,656,246
MOV,63534974623474,None,661,240
MOV,63534974623482,None,667,234
MOV,63534974623490,None,669,229
MOV,63534974623498,None,671,226
MOV,63534974623506,None,674,223
MOV,63534974623514,None,675,220
MOV,63534974623521,None,677,218
MOV,63534974623530,None,677,215
MOV,63534974623538,None,678,215
MOV,63534974623545,None,678,214
MOV,63534974623553,None,678,213
MOV,63534974623562,None,678,212
MOV,63534974623570,None,678,212
MOV,63534974623905,None,678,210
MOV,63534974623921,None,675,208
MOV,63534974623929,None,673,206
MOV,63534974623937,None,672,204
MOV,63534974623945,None,667,201
MOV,63534974623954,None,666,199
MOV,63534974623962,None,665,197
MOV,63534974623970,None,664,196
MOV,63534974623978,None,661,194
MOV,63534974623985,None,659,190
MOV,63534974623994,None,657,189
MOV,63534974624002,None,655,187
MOV,63534974624010,None,654,186
MOV,63534974624017,None,651,184
MOV,63534974624025,None,649,182
MOV,63534974624033,None,647,180
MOV,63534974624042,None,644,177
MOV,63534974624050,None,643,176
MOV,63534974624058,None,643,175
MOV,63534974624065,None,641,175
MOV,63534974624073,None,641,174
MOV,63534974624098,None,639,174
MOV,63534974624121,None,639,174
MOV,63534974624137,None,637,173
MOV,63534974624289,None,637,173
MOV,63534974624298,None,638,173
MOV,63534974624306,None,640,173
MOV,63534974624314,None,643,173
MOV,63534974624322,None,645,173
MOV,63534974624330,None,647,174
MOV,63534974624338,None,649,175
MOV,63534974624346,None,651,176
MOV,63534974624353,None,652,176
MOV,63534974624361,None,653,177
MOV,63534974624369,None,654,177
MOV,63534974624729,None,654,177
MOV,63534974624737,None,653,177
MD,63534974624881,Left,653,177
MU,63534974624977,Left,653,177
SW,63534974625026,User Interaction Capturer - ISLab
SW,63534974625027,UserInterfaceCapturer (Running) - Microsoft Visual Studio
MOV,63534974625130,None,652,183
MOV,63534974625138,None,652,194
MOV,63534974625146,None,652,204
MOV,63534974625153,None,652,220
MOV,63534974625161,None,652,237
MOV,63534974625170,None,652,250
MOV,63534974625177,None,652,266
MOV,63534974625185,None,650,287
MOV,63534974625193,None,642,309
MOV,63534974625201,None,629,335
MOV,63534974625209,None,611,360
MOV,63534974625217,None,583,385
MOV,63534974625226,None,540,408
MOV,63534974625233,None,490,428
MOV,63534974625241,None,439,446
MOV,63534974625250,None,390,461
MOV,63534974625258,None,344,473
MOV,63534974625265,None,300,486
MOV,63534974625273,None,260,499
MOV,63534974625281,None,222,510
MOV,63534974625289,None,191,520
MOV,63534974625297,None,164,530
MOV,63534974625305,None,135,541
MOV,63534974625324,None,122,550
MOV,63534974625325,None,108,560
MOV,63534974625329,None,93,572
MOV,63534974625338,None,81,585
MOV,63534974625345,None,72,599
MOV,63534974625353,None,59,625
MOV,63534974625361,None,48,645
MOV,63534974625369,None,36,681
MOV,63534974625378,None,21,720
MOV,63534974625386,None,11,755
MOV,63534974625393,None,4,790
MOV,63534974625401,None,-2,803
MOV,63534974625409,None,-2,788
MOV,63534974625418,None,-3,793
MOV,63534974625426,None,-4,785
MOV,63534974625434,None,-3,785
MOV,63534974625441,None,-1,780
MOV,63534974625449,None,-2,781
MOV,63534974625458,None,-1,775
MOV,63534974625465,None,0,769
MOV,63534974625473,None,0,768
MOV,63534974625537,None,0,766
MOV,63534974625546,None,0,765
MOV,63534974625553,None,0,762
MOV,63534974625561,None,0,761
MOV,63534974625569,None,0,759
MOV,63534974625577,None,0,756
MOV,63534974625586,None,0,754
MOV,63534974625593,None,0,752
MOV,63534974625601,None,0,751
MOV,63534974625610,None,0,748
MOV,63534974625618,None,0,747
MOV,63534974625625,None,1,743
MOV,63534974625634,None,3,742
MOV,63534974625642,None,4,739
MOV,63534974625650,None,5,738
MOV,63534974625657,None,5,737
MOV,63534974625665,None,7,735
MOV,63534974625674,None,8,734
MOV,63534974625682,None,9,733
MOV,63534974625690,None,10,731
MOV,63534974625697,None,11,731
MOV,63534974625713,None,11,730
MOV,63534974625729,None,12,730
MOV,63534974625817,None,13,730
MOV,63534974625825,None,16,730
MOV,63534974625833,None,18,730
MOV,63534974625841,None,22,732
MOV,63534974625849,None,23,734
MOV,63534974625858,None,27,739
MOV,63534974625865,None,29,740
MOV,63534974625873,None,33,744
MOV,63534974625881,None,37,746
MOV,63534974625889,None,40,748
MOV,63534974625897,None,42,748
MOV,63534974625905,None,45,749
MOV,63534974625913,None,48,750
MOV,63534974625922,None,49,750
MOV,63534974625930,None,50,751
MOV,63534974625937,None,53,751
MOV,63534974625946,None,55,751
MOV,63534974625954,None,57,751
MOV,63534974625962,None,59,751
MOV,63534974625970,None,60,751
MOV,63534974625978,None,62,751
MOV,63534974625986,None,63,751
MOV,63534974625994,None,64,751
MOV,63534974626001,None,65,751
MOV,63534974626010,None,66,751
MOV,63534974626017,None,67,751
MOV,63534974626026,None,68,751
MD,63534974626186,Left,68,751
MU,63534974626265,Left,68,751
SW,63534974626273,
MOV,63534974626321,None,69,751
MOV,63534974626329,None,69,750
MOV,63534974626340,None,69,747
