# user: test #
SW,63548205457059,Windows Security Alert
MOV,63548205457824,None,484,144
MOV,63548205457826,None,487,152
MOV,63548205457829,None,495,169
MOV,63548205457837,None,504,194
MOV,63548205457845,None,521,231
MOV,63548205457853,None,533,264
MOV,63548205457861,None,549,298
MOV,63548205457869,None,563,334
MOV,63548205457877,None,578,370
MOV,63548205457885,None,592,404
MOV,63548205457893,None,602,424
MOV,63548205457901,None,612,450
MOV,63548205457909,None,622,468
MOV,63548205457917,None,633,487
MOV,63548205457925,None,645,501
MOV,63548205457933,None,655,513
MOV,63548205457941,None,665,522
MOV,63548205457949,None,673,530
MOV,63548205457957,None,681,536
MOV,63548205457965,None,691,544
MOV,63548205457973,None,699,549
MOV,63548205457981,None,706,554
MOV,63548205457989,None,709,557
MOV,63548205457997,None,715,561
MOV,63548205458005,None,716,561
MOV,63548205458013,None,717,561
MOV,63548205458237,None,719,561
MOV,63548205458245,None,726,561
MOV,63548205458253,None,734,561
MOV,63548205458261,None,739,561
MOV,63548205458269,None,743,561
MOV,63548205458277,None,748,560
MOV,63548205458285,None,751,560
MOV,63548205458293,None,756,559
MOV,63548205458301,None,761,557
MOV,63548205458309,None,765,557
MOV,63548205458317,None,768,554
MOV,63548205458325,None,771,554
MOV,63548205458333,None,772,553
MOV,63548205458341,None,772,553
MOV,63548205458357,None,774,552
MOV,63548205458381,None,774,552
MOV,63548205458413,None,775,552
MOV,63548205458429,None,775,552
MOV,63548205458445,None,777,552
MOV,63548205458453,None,777,552
MOV,63548205458461,None,778,552
MD,63548205458654,Left,778,552
MU,63548205458725,Left,778,552
SW,63548205461324,UserInterfaceCapturer (Running) - Microsoft Visual Studio
MOV,63548205462893,None,772,549
MOV,63548205462901,None,764,545
MOV,63548205462909,None,761,545
MOV,63548205462916,None,758,543
MOV,63548205462925,None,753,541
MOV,63548205462933,None,747,538
MOV,63548205462941,None,738,536
MOV,63548205462948,None,728,534
MOV,63548205462956,None,721,533
MOV,63548205462964,None,712,532
MOV,63548205462972,None,706,531
MOV,63548205462980,None,702,530
MOV,63548205462988,None,701,530
MOV,63548205463341,None,702,530
MOV,63548205463349,None,707,530
MOV,63548205463357,None,709,530
MOV,63548205463365,None,711,532
MOV,63548205463373,None,714,532
MOV,63548205463381,None,716,532
MOV,63548205463389,None,718,533
MOV,63548205463397,None,720,533
MOV,63548205463405,None,723,533
MOV,63548205463413,None,727,533
MOV,63548205463421,None,733,534
MOV,63548205463429,None,738,534
MOV,63548205463437,None,748,536
MOV,63548205463445,None,758,536
MOV,63548205463453,None,769,536
MOV,63548205463461,None,779,536
MOV,63548205463469,None,789,536
MOV,63548205463477,None,796,536
MOV,63548205463485,None,804,536
MOV,63548205463493,None,810,536
MOV,63548205463501,None,816,536
MOV,63548205463509,None,824,537
MOV,63548205463517,None,829,537
MOV,63548205463525,None,837,537
MOV,63548205463533,None,843,538
MOV,63548205463541,None,849,539
MOV,63548205463549,None,854,541
MOV,63548205463557,None,856,541
MOV,63548205463565,None,858,541
MOV,63548205463581,None,860,542
MOV,63548205464237,None,857,542
MOV,63548205464245,None,854,542
MOV,63548205464253,None,852,542
MOV,63548205464261,None,851,541
MOV,63548205464268,None,850,541
MOV,63548205464276,None,849,541
MOV,63548205464284,None,845,539
MOV,63548205464292,None,845,537
MOV,63548205464300,None,843,535
MOV,63548205464308,None,843,534
MOV,63548205464316,None,842,534
MOV,63548205464661,None,841,531
MOV,63548205464669,None,837,521
MOV,63548205464677,None,837,517
MOV,63548205464685,None,837,512
MOV,63548205464693,None,837,506
MOV,63548205464701,None,837,498
MOV,63548205464709,None,837,494
MOV,63548205464717,None,837,487
MOV,63548205464725,None,837,483
MOV,63548205464733,None,837,479
MOV,63548205464741,None,837,476
MOV,63548205464749,None,837,473
MOV,63548205464757,None,837,470
MOV,63548205464765,None,837,468
MOV,63548205464773,None,837,466
MOV,63548205464781,None,836,465
MOV,63548205464797,None,836,463
MOV,63548205464829,None,834,462
MOV,63548205464989,None,831,462
MOV,63548205464997,None,830,462
MOV,63548205465005,None,828,462
MOV,63548205465013,None,827,462
MOV,63548205465021,None,825,462
MOV,63548205465029,None,825,462
MOV,63548205465037,None,824,462
MOV,63548205465045,None,823,462
