# user: test #
SW,63534978277564,User Interaction Capturer - ISLab
SW,63534978277564,
MOV,63534978282712,None,679,628
MOV,63534978282714,None,677,629
MOV,63534978282720,None,677,629
MOV,63534978282726,None,676,629
MOV,63534978282732,None,674,630
MOV,63534978282739,None,674,630
MOV,63534978282746,None,672,630
MOV,63534978282752,None,670,630
MOV,63534978282758,None,668,631
MOV,63534978282765,None,665,633
MOV,63534978282770,None,662,633
MOV,63534978282777,None,659,634
MOV,63534978282784,None,656,635
MOV,63534978282790,None,652,637
MOV,63534978282796,None,649,637
MOV,63534978282803,None,645,639
MOV,63534978282809,None,642,641
MOV,63534978282816,None,639,642
MOV,63534978282822,None,637,643
MOV,63534978282828,None,634,645
MOV,63534978282835,None,632,646
MOV,63534978282841,None,630,647
MOV,63534978282847,None,629,647
MOV,63534978282854,None,628,648
MOV,63534978282859,None,627,649
MOV,63534978282867,None,626,649
MOV,63534978282873,None,625,650
MOV,63534978282879,None,625,650
MOV,63534978282893,None,624,650
MOV,63534978282911,None,623,650
MOV,63534978283053,None,623,650
MOV,63534978283066,None,623,650
MOV,63534978283079,None,623,650
MOV,63534978283085,None,624,650
MOV,63534978283092,None,624,649
MOV,63534978283099,None,625,649
MOV,63534978283105,None,625,647
MOV,63534978283112,None,628,647
MOV,63534978283117,None,629,646
MOV,63534978283123,None,631,644
MOV,63534978283130,None,634,643
MOV,63534978283137,None,638,641
MOV,63534978283143,None,641,640
MOV,63534978283149,None,644,639
MOV,63534978283155,None,649,637
MOV,63534978283162,None,653,635
MOV,63534978283168,None,657,634
MOV,63534978283175,None,662,633
MOV,63534978283181,None,669,632
MOV,63534978283187,None,673,632
MOV,63534978283193,None,679,631
MOV,63534978283200,None,684,630
MOV,63534978283206,None,690,630
MOV,63534978283213,None,694,629
MOV,63534978283219,None,698,629
MOV,63534978283225,None,702,628
MOV,63534978283232,None,707,627
MOV,63534978283237,None,709,627
MOV,63534978283244,None,713,626
MOV,63534978283251,None,715,626
MOV,63534978283256,None,717,625
MOV,63534978283262,None,720,625
MOV,63534978283268,None,722,625
MOV,63534978283275,None,724,625
MOV,63534978283281,None,725,625
MOV,63534978283288,None,727,625
MOV,63534978283294,None,728,625
MOV,63534978283300,None,729,625
MOV,63534978283307,None,730,625
MOV,63534978283313,None,730,625
MOV,63534978283319,None,731,625
MOV,63534978283332,None,731,625
MOV,63534978283345,None,732,625
SW,63534978283404,
MOV,63534978285683,None,732,625
MOV,63534978287824,None,732,625
MOV,63534978290746,None,732,625
MOV,63534978290761,None,732,625
MOV,63534978290761,None,732,625
MOV,63534978290761,None,732,626
MOV,63534978290777,None,732,626
MOV,63534978290777,None,731,627
MOV,63534978290793,None,731,628
MOV,63534978290793,None,729,629
MOV,63534978290793,None,728,631
MOV,63534978290808,None,726,632
MOV,63534978290808,None,725,633
MOV,63534978290824,None,723,635
MOV,63534978290824,None,720,637
MOV,63534978290824,None,717,638
MOV,63534978290840,None,714,641
MOV,63534978290840,None,709,643
MOV,63534978290855,None,705,644
MOV,63534978290855,None,699,647
MOV,63534978290871,None,693,649
MOV,63534978290871,None,686,650
MOV,63534978290871,None,679,652
MOV,63534978290886,None,672,653
MOV,63534978290886,None,664,654
MOV,63534978290902,None,655,654
MOV,63534978290902,None,645,654
MOV,63534978290902,None,635,654
MOV,63534978290918,None,625,654
MOV,63534978290933,None,614,652
MOV,63534978291418,None,614,652
MOV,63534978291433,None,613,652
MOV,63534978291433,None,612,652
MOV,63534978291433,None,612,653
MOV,63534978291449,None,610,653
MOV,63534978291449,None,610,654
MOV,63534978291465,None,608,655
MOV,63534978291465,None,608,655
MOV,63534978291465,None,606,656
MOV,63534978291480,None,605,657
