# user: test #
SW,63548203431054,UserInterfaceCapturer (Running) - Microsoft Visual Studio
MOV,63548203431912,None,606,162
MOV,63548203431917,None,598,180
MOV,63548203431919,None,594,188
MOV,63548203431927,None,593,194
MOV,63548203431935,None,592,198
MOV,63548203431943,None,592,201
MOV,63548203431951,None,592,203
MOV,63548203431958,None,592,204
MOV,63548203431967,None,592,205
MOV,63548203431974,None,593,207
MOV,63548203431983,None,599,208
MOV,63548203431991,None,609,209
MOV,63548203431999,None,627,209
MOV,63548203432007,None,652,209
MOV,63548203432015,None,690,209
MOV,63548203432023,None,723,209
MOV,63548203432031,None,758,208
MOV,63548203432039,None,797,204
MOV,63548203432047,None,837,197
MOV,63548203432055,None,873,194
MOV,63548203432063,None,910,188
MOV,63548203432071,None,951,188
MOV,63548203432079,None,997,188
MOV,63548203432087,None,1046,188
MOV,63548203432095,None,1092,188
MOV,63548203432112,None,1138,188
MOV,63548203432114,None,1181,188
MOV,63548203432119,None,1219,188
MOV,63548203432127,None,1261,193
MOV,63548203432135,None,1301,200
MOV,63548203432143,None,1338,207
MOV,63548203432151,None,1378,216
MOV,63548203432159,None,1408,226
MOV,63548203432167,None,1441,237
MOV,63548203432175,None,1475,251
MOV,63548203432183,None,1508,265
MOV,63548203432191,None,1537,280
MOV,63548203432199,None,1564,297
MOV,63548203432207,None,1594,316
MOV,63548203432215,None,1632,345
MOV,63548203432223,None,1666,371
MOV,63548203432231,None,1701,397
MOV,63548203432239,None,1729,420
MOV,63548203432247,None,1754,440
MOV,63548203432255,None,1782,461
MOV,63548203432263,None,1807,481
MOV,63548203432271,None,1829,495
MOV,63548203432279,None,1845,506
MOV,63548203432287,None,1862,517
MOV,63548203432295,None,1873,524
MOV,63548203432303,None,1886,530
MOV,63548203432311,None,1901,538
MOV,63548203432319,None,1917,547
MOV,63548203432327,None,1929,552
MOV,63548203432334,None,1945,559
MOV,63548203432342,None,1956,563
MOV,63548203432350,None,1966,566
MOV,63548203432359,None,1977,570
MOV,63548203432367,None,1984,572
MOV,63548203432375,None,1991,573
MOV,63548203432383,None,1997,576
MOV,63548203432391,None,2001,577
MOV,63548203432399,None,2006,578
MOV,63548203432407,None,2013,582
MOV,63548203432415,None,2019,584
MOV,63548203432423,None,2026,588
MOV,63548203432431,None,2036,594
MOV,63548203432439,None,2043,599
MOV,63548203432446,None,2054,607
MOV,63548203432454,None,2060,612
MOV,63548203432462,None,2065,617
MOV,63548203432484,None,2068,619
MOV,63548203432485,None,2068,622
MOV,63548203432487,None,2068,624
MOV,63548203432496,None,2068,626
MOV,63548203432502,None,2068,629
MOV,63548203432511,None,2068,632
MOV,63548203432518,None,2068,637
MOV,63548203432526,None,2063,645
MOV,63548203432535,None,2058,653
MOV,63548203432543,None,2050,666
MOV,63548203432550,None,2038,687
MOV,63548203432559,None,2026,708
MOV,63548203432566,None,2011,735
MOV,63548203432575,None,1991,764
MOV,63548203432583,None,1969,799
MOV,63548203432591,None,1950,832
MOV,63548203432599,None,1930,864
MOV,63548203432607,None,1916,888
MOV,63548203432615,None,1902,907
MOV,63548203432622,None,1893,917
MOV,63548203432631,None,1885,925
MOV,63548203432639,None,1879,928
MOV,63548203432647,None,1876,928
MOV,63548203432655,None,1871,928
MOV,63548203432663,None,1866,928
MOV,63548203432671,None,1863,928
MOV,63548203432679,None,1859,927
MOV,63548203432686,None,1857,926
MOV,63548203432695,None,1854,924
MOV,63548203432703,None,1848,922
MOV,63548203432711,None,1843,920
MOV,63548203432718,None,1838,918
MOV,63548203432726,None,1830,915
MOV,63548203432735,None,1824,912
MOV,63548203432743,None,1817,908
MOV,63548203432751,None,1807,903
MOV,63548203432759,None,1799,898
MOV,63548203432766,None,1788,893
MOV,63548203432774,None,1777,888
MOV,63548203432782,None,1767,886
MOV,63548203432791,None,1759,883
MOV,63548203432799,None,1747,880
MOV,63548203432807,None,1736,877
MOV,63548203432815,None,1726,874
MOV,63548203432823,None,1718,871
MOV,63548203432831,None,1709,869
MOV,63548203432839,None,1704,867
MOV,63548203432847,None,1699,865
MOV,63548203432855,None,1695,864
MOV,63548203432863,None,1691,861
MOV,63548203432870,None,1691,861
MOV,63548203432878,None,1689,859
MOV,63548203432887,None,1689,859
MOV,63548203432895,None,1688,859
MOV,63548203433007,None,1687,859
MOV,63548203433015,None,1685,859
MOV,63548203433023,None,1681,858
MOV,63548203433030,None,1679,858
MOV,63548203433038,None,1675,858
MOV,63548203433046,None,1668,862
MOV,63548203433054,None,1662,867
