# user: test #
SW,63548204075186,Debug
SW,63548204075485,Windows Security Alert
MOV,63548204075598,None,583,167
MOV,63548204075603,None,578,176
MOV,63548204075608,None,572,192
MOV,63548204075612,None,563,210
MOV,63548204075620,None,555,230
MOV,63548204075628,None,544,253
MOV,63548204075636,None,533,279
MOV,63548204075644,None,515,308
MOV,63548204075653,None,500,330
MOV,63548204075660,None,485,354
MOV,63548204075668,None,473,371
MOV,63548204075676,None,459,393
MOV,63548204075684,None,452,404
MOV,63548204075693,None,445,417
MOV,63548204075700,None,438,430
MOV,63548204075707,None,432,442
MOV,63548204075716,None,428,453
MOV,63548204075725,None,422,464
MOV,63548204075733,None,419,478
MOV,63548204075740,None,417,486
MOV,63548204075748,None,416,494
MOV,63548204075756,None,414,500
MOV,63548204075764,None,414,504
MOV,63548204075772,None,414,507
MOV,63548204075780,None,414,508
MOV,63548204075851,None,414,511
MOV,63548204075860,None,418,516
MOV,63548204075867,None,418,519
MOV,63548204075876,None,420,524
MOV,63548204075884,None,422,527
MOV,63548204075892,None,423,531
MOV,63548204075900,None,425,536
MOV,63548204075908,None,426,539
MOV,63548204075916,None,428,543
MOV,63548204075924,None,430,546
MOV,63548204075932,None,432,547
MOV,63548204075940,None,433,547
MOV,63548204075955,None,434,548
MOV,63548204076012,None,434,549
MOV,63548204076020,None,435,549
MOV,63548204076028,None,437,549
MOV,63548204076036,None,440,549
MOV,63548204076044,None,442,549
MOV,63548204076052,None,443,549
MOV,63548204076059,None,445,548
MOV,63548204076068,None,449,547
MOV,63548204076076,None,453,547
MOV,63548204076083,None,458,546
MOV,63548204076091,None,465,545
MOV,63548204076099,None,473,544
MOV,63548204076107,None,484,544
MOV,63548204076115,None,498,544
MOV,63548204076123,None,512,544
MOV,63548204076132,None,534,544
MOV,63548204076139,None,548,544
MOV,63548204076148,None,565,544
MOV,63548204076156,None,586,544
MOV,63548204076164,None,603,544
MOV,63548204076172,None,623,542
MOV,63548204076180,None,643,542
MOV,63548204076187,None,662,542
MOV,63548204076196,None,678,542
MOV,63548204076204,None,700,542
MOV,63548204076212,None,713,542
MOV,63548204076219,None,724,539
MOV,63548204076228,None,732,539
MOV,63548204076236,None,736,539
MOV,63548204076244,None,741,539
MOV,63548204076252,None,745,539
MOV,63548204076259,None,748,540
